migration_action,repo_target,source_path,sha256,size_bytes,status,size_risk,reason
EXCLUDE,,janus_n18_publication_figures/figures/Figure_6_thermal_stationary_hierarchy.png,558d1863a8d76cf9871a743cbde4a0f845b1a69553028239033f9d3a38190186,287650,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0295.
EXCLUDE,,janus_n18_publication_figures/figures/Figure_6_thermal_stationary_hierarchy.svg,6446da7297453fb26a7c2936802f6ae6fb67378bd359b7d6bb518ab63fd88050,55309,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0351.
EXCLUDE,,janus_n18_publication_figures/figures/Figure_6_thermal_stationary_hierarchy.tif,8ea58c142b0ea28cefbc06ded6a1a294c9959624aab43da250a41dccd931e496,354998,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0486.
EXCLUDE,,janus_n18_publication_figures/qa/render.log,6bacbc884cc69a0acb3d1b028d9fe40fec6ffb5cd8edb9a83699db898ee6c271,149430,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/Janus_MoSSe_PublicationFigure_Manuscript_v6.pdf,35678d93e21eaf581501dabafd211e0d56eb7f0a2ed28a07acba1ccb41c57537,1559118,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-1.png,566fb0c299192261ba5bfceef96d878cd7a35249790975087aead578e60b31bd,604248,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-10.png,bc1ff9f77b8938242c443aa141e9b9f35b9a0b2eeea67a21eeb6442db6c9b277,585839,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-11.png,cc7af07421e2ef229a44badebcc38778c193f4b01ef429271e474186e0e30096,542173,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-12.png,bc0001134729ba0f7016c2058c8a257fe5f37ba3ac1207a01e8196a619fe8874,555405,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-13.png,fa25023a705fba8f2a4665e15ef99396ca4f43c06f35cd4185ee2c752d2bd9bd,655947,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-14.png,860822d72d5c308ac938022b0988454cc0bd934890b14a6794abbbdad4f5ba62,647920,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-15.png,ea50e58378d5860aed6e2bf295c3f31e27be6a8ab7d68c6ac2cb93917c823ca0,460932,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-2.png,89a634a395f7dab3fbd2cf24dcc3908efa8d41f598a4d83b5601c5624b62d754,562242,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-3.png,d7f24ce7839d6b16633daa8b171804b73f3feb1bbb6e6ba64911a6ec36fad46c,590069,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-4.png,5e1ecdf50d6b359ad873fadaf83701019fc8d5b9077e0012ddca1004fc857bbd,591854,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-5.png,56f4e93b599676d0fde3a49f2d0303da4fe102e4f551bd3b45582cdcdf17c038,453015,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-6.png,6858ecde4504d48c0a2975639df0b0ed2e2e5121aee9feca2b84ae95ee2ebaf8,719230,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-7.png,564055910be4986e5a6d5ed32ba3b688e6743b4edbbd7b19e91c4a75f7715ba3,598595,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-8.png,98f4da954193c05d83cdfcaeca82bf5a795dab71c81b47d0c0c020aa427d7f85,675575,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v6/page-9.png,c45cb95b2d087aa26c87d82f5e3abf62a79ad3e8d0fe7bb4a3966aca5cfccfab,651124,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/Janus_MoSSe_PublicationFigure_Manuscript_v7.pdf,3a9b9eb1cff22a2a62034021a0b06ce55e9b0fa419174b4fe5202e966982ba96,1559165,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-1.png,566fb0c299192261ba5bfceef96d878cd7a35249790975087aead578e60b31bd,604248,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-10.png,bc1ff9f77b8938242c443aa141e9b9f35b9a0b2eeea67a21eeb6442db6c9b277,585839,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-11.png,cc7af07421e2ef229a44badebcc38778c193f4b01ef429271e474186e0e30096,542173,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-12.png,d39d8bc9a3b01138d00335845f7973beeb587fd35064209fde49756ca9ceaa1c,561660,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-13.png,fa25023a705fba8f2a4665e15ef99396ca4f43c06f35cd4185ee2c752d2bd9bd,655947,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-14.png,860822d72d5c308ac938022b0988454cc0bd934890b14a6794abbbdad4f5ba62,647920,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-15.png,ea50e58378d5860aed6e2bf295c3f31e27be6a8ab7d68c6ac2cb93917c823ca0,460932,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-2.png,89a634a395f7dab3fbd2cf24dcc3908efa8d41f598a4d83b5601c5624b62d754,562242,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-3.png,d7f24ce7839d6b16633daa8b171804b73f3feb1bbb6e6ba64911a6ec36fad46c,590069,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-4.png,5e1ecdf50d6b359ad873fadaf83701019fc8d5b9077e0012ddca1004fc857bbd,591854,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-5.png,56f4e93b599676d0fde3a49f2d0303da4fe102e4f551bd3b45582cdcdf17c038,453015,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-6.png,6858ecde4504d48c0a2975639df0b0ed2e2e5121aee9feca2b84ae95ee2ebaf8,719230,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-7.png,564055910be4986e5a6d5ed32ba3b688e6743b4edbbd7b19e91c4a75f7715ba3,598595,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-8.png,98f4da954193c05d83cdfcaeca82bf5a795dab71c81b47d0c0c020aa427d7f85,675575,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n18_publication_figures/render_v7/page-9.png,c45cb95b2d087aa26c87d82f5e3abf62a79ad3e8d0fe7bb4a3966aca5cfccfab,651124,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n19_acs_submission/artwork/toc/ACS_Nano_TOC_Graphic.eps,ed0006e7c46ed0bc5096020c6ea4a7d6518e7172573aeba999575d91c0cf06ec,242949,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0799.
EXCLUDE,,janus_n19_acs_submission/artwork/toc/ACS_Nano_TOC_Graphic.png,f81a559f0d9c75e4db976e9785c9b18cac0902ff8a57dc89f46a9f975ef908ec,248526,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0831.
EXCLUDE,,janus_n19_acs_submission/artwork/toc/ACS_Nano_TOC_Graphic.tif,d1f039c6b3a3f1365d43a79d0ae4d08080dd3ab29365773e79874be722bf7bcc,325936,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0722.
EXCLUDE,,janus_n19_acs_submission/cover_letter/render/ACS_Nano_Cover_Letter_DRAFT.pdf,9822fc67e754fa4fa3da2bc053f73a2ee8e4c5251e96356ea828e3558dc95e9e,39320,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n19_acs_submission/cover_letter/render/page-1.png,bf1d0c8ba417cdf452960ed73f84654e6ab85aa2156f5928d462647c371795f6,406482,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n19_acs_submission/cover_letter/render/page-2.png,cef7cea9959e863a88c58a3f3891502d1d637f25b6a82c2c395c3fe3d8a4bce2,39093,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n19_acs_submission/cover_letter/render2/ACS_Nano_Cover_Letter_DRAFT.pdf,345193a79fe9ba6db4d1b4cf65d56686aaac8b0c288bb0030f684fdf7a57ba5a,33876,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n19_acs_submission/cover_letter/render2/page-1.png,994439377925b22884d4d78313557321d45651c3da8eb8800a06f24a5bd26a62,335975,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n19_acs_submission/delivery/ACS_Nano_Initial_Submission_Manuscript.docx,b33049e120895ac4368c291fbfac3e3f3eb28f8b280728e2f8f7bc86d6e7862f,4354684,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0616.
EXCLUDE,,janus_n19_acs_submission/delivery/ACS_Nano_Initial_Submission_Manuscript.pdf,0ab24f532e49886c0145461bc68ecf71fde8d8efbeecc16bd3560810779348df,1570387,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0034.
EXCLUDE,,janus_n19_acs_submission/delivery/ACS_Nano_Supporting_Information.docx,34d9cfa229f85747252bb011dd439e567d80fb725e85347ac0e98c65acb34d49,50584,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0181.
EXCLUDE,,janus_n19_acs_submission/delivery/ACS_Nano_Supporting_Information.pdf,4aa9127333bf7b50def644d09584a82aade297cca0f0080064cf279a17b52ae4,303199,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0255.
EXCLUDE,,janus_n19_acs_submission/delivery/README_SUBMISSION_PACKAGE.md,4d5ac65adbb96989305bfa14938a6d79493ca3106e1a8156a3e4a3d30d9cec12,1629,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0271.
EXCLUDE,,janus_n19_acs_submission/delivery/SUBMISSION_METADATA_REQUIRED.md,4d10427e13533214b985ef9f1a0e5dc8cd0a7a3e512425315e46da3e418d242d,3791,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0269.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_1_symmetry_contracts.eps,e323a5241525b4174004378247969467e3769d7830d00ab47403cba7a61f7379,930836,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0765.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_1_symmetry_contracts.png,78983e66b36f9d8e34b5b278c747dacc3853ddd74041d3d77f03baef32a71a78,591999,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0418.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_1_symmetry_contracts.svg,73701f66b5b6335819b7715eb8b993871f9e7325eb779f5265bf048e918a9fb3,900004,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0403.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_1_symmetry_contracts.tif,f76df52a0ade6a794b655eea93ffa9acd4e3b5aef68cc12bd28f6e9a94b07193,1368896,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0828.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_2_branch_resolved_depinning.eps,702c7df4c95b846a7182cb851e2f32ef747bb1396a3f2fb512805fd1083b7476,102502,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0390.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_2_branch_resolved_depinning.png,7fc2cc1849fdb34cc963bfdf8026efc8afc701d2ac661e64c04b06ec4ce789c5,500552,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0442.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_2_branch_resolved_depinning.svg,c82fd74dc6ed6253c6d11a992c616a9178b57c3caf39abc2981783930ad74dc2,64968,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0682.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_2_branch_resolved_depinning.tif,2598bb850125edcb56b7371fbffa43e1892d836dfc95fe39e0f9b5e303e25adc,675368,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0129.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_3_extended_size_shape_similarity.eps,5f136d10b0fbc37d98d23ca95faf55b8290eba3256e43eb6451e31cef3bf919e,113395,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0328.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_3_extended_size_shape_similarity.png,9798acd7cc8752feb6af8d81bf5c4e917c79b9f87d7ec988eb1914b9d8361efe,619642,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0514.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_3_extended_size_shape_similarity.svg,1c00a875ed0ac30f361ea7d8be76f6c917132c3d148c304e3869a27d84d2ae91,73294,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0093.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_3_extended_size_shape_similarity.tif,e43840fb92eb42daee06f3635d45e3f33a6b3efdae775254a2bb45b2d8591a14,807512,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0772.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_4_boundary_registry_switching.eps,4414efa5a28fdbf2d75551a31b6db7bdf2ac44aec8422e4ec5be6a5a97c40e59,108374,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0235.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_4_boundary_registry_switching.png,9eb4f2e7fbadc1dc3089ca72008430014657f440c8c606f0f976f9c630904b82,569015,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0540.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_4_boundary_registry_switching.svg,9fe9726ae96a0db4b542d83cdede5e16f83dc2a65ef184de6a088fc791b05e47,69705,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0547.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_4_boundary_registry_switching.tif,7001c846195872f65ad409c7147a0381efa90e25e83ae3486a2bd2a0cb89acf8,712842,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0389.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_5_vector_mode_map_floquet.eps,7591fecc7a2dcdc33743e7f4ea51d5c2c2012c5efbe7de50a90ac166b572ade1,700854,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0410.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_5_vector_mode_map_floquet.png,4e20599f45316c220e8c773e2e02294b4972751a9c656351632d35a9bbd91657,364507,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0273.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_5_vector_mode_map_floquet.svg,1e3671e015d0038f8e5b13dc26a1d087ce5a956603e9429d5ade81139e37d782,86492,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0104.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_5_vector_mode_map_floquet.tif,b1bd679881357a41d15165c8d4381af288ec51e6015b36a098fd21394406ea0b,1109270,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0605.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_6_thermal_stationary_hierarchy.eps,964dd655fbcd2c8dfd01b00aae1782a417aae3a607db62b653b62436c5b94b3c,95868,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0508.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_6_thermal_stationary_hierarchy.png,558d1863a8d76cf9871a743cbde4a0f845b1a69553028239033f9d3a38190186,287650,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0295.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_6_thermal_stationary_hierarchy.svg,6446da7297453fb26a7c2936802f6ae6fb67378bd359b7d6bb518ab63fd88050,55309,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0351.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/figures/Figure_6_thermal_stationary_hierarchy.tif,8ea58c142b0ea28cefbc06ded6a1a294c9959624aab43da250a41dccd931e496,354998,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0486.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/toc/ACS_Nano_TOC_Graphic.eps,ed0006e7c46ed0bc5096020c6ea4a7d6518e7172573aeba999575d91c0cf06ec,242949,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0799.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/toc/ACS_Nano_TOC_Graphic.tif,d1f039c6b3a3f1365d43a79d0ae4d08080dd3ab29365773e79874be722bf7bcc,325936,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0722.
EXCLUDE,,janus_n19_acs_submission/delivery/artwork/toc/TOC_GRAPHIC_PROVENANCE.md,f052202d71dbec244578be153a03b500039dc34dfe6b855aee57efc7d01bf5b0,1355,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0805.
EXCLUDE,,janus_n19_acs_submission/delivery/cover_letter/ACS_Nano_Cover_Letter_DRAFT.docx,7f152f4022b253e6b50b26747d9b0488be932e21a753397b8dd344888afc3c63,37932,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0437.
EXCLUDE,,janus_n19_acs_submission/delivery/cover_letter/ACS_Nano_Cover_Letter_DRAFT.pdf,345193a79fe9ba6db4d1b4cf65d56686aaac8b0c288bb0030f684fdf7a57ba5a,33876,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0176.
EXCLUDE,,janus_n19_acs_submission/delivery/qa/ACS_NANO_INITIAL_SUBMISSION_AUDIT_REPORT.md,e9e743fdee963a1b0a389f6a091610ca8db9881f8b4855723bd9f909f677e966,7298,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0791.
EXCLUDE,,janus_n19_acs_submission/delivery/qa/N19_GATE_SUMMARY.json,0831f5118d7ac67a428520fe939bfce71b28f5176ddd23be6225183026bb5723,1328,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0026.
EXCLUDE,,janus_n19_acs_submission/delivery/qa/deterministic_submission_audit.json,c65c2fcf8b3fa3dde37b0167f5d2429ce2e992695d1bff33fc8f14451812ac1d,1027,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0676.
EXCLUDE,,janus_n19_acs_submission/delivery/qa/submission_manifest.json,bd93a9b59724e923383760675a469d747a69b25f07dc399c04468271395b5b07,2342,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0647.
EXCLUDE,,janus_n19_acs_submission/delivery/reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2.zip,fd2a151a9a9a39efe5a88b84eaa7173ef1097f57fe805d22d8bd5dc47cbac167,27492335,EXACT_DUPLICATE,NOTICE_GT25MB,Exact SHA-256 duplicate; keep preferred copy in DUP-0848.
EXCLUDE,,janus_n19_acs_submission/qa/ACS_Nano_Supporting_Information_preQA.docx,04a5753b71bad758080496410969da740673a50b442fb50ed268a9257ad52f91,50606,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0013.
EXCLUDE,,janus_n19_acs_submission/qa/eq_9.png,d29377d3cbf556fc9ce22975bac703cf9c2b4504d9e67365d5fc0a67de8bc1b3,8482,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_n19_acs_submission/render_main/ACS_Nano_Initial_Submission_Manuscript.pdf,646991448fbc6cf1442a03ef006c1ee12fe8eb9858a898bf07f5431bf6bba705,1570353,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
